Unnamed: 0,species,diameter at breast height [mm],height [dm],volume with bark [m3],genus,stem_volume_formula_1 [m3],stem_volume_formula_2 [m3],stem_volume_formula_3 [m3],stem_volume_formula_4 [m3],stem_volume_formula_5 [m3],stem_volume_formula_6 [m3],stem_volume_formula_7 [m3],stem_volume_formula_8 [m3],stem_volume_formula_9 [m3],stem_volume_formula_10 [m3],stem_volume_formula_11 [m3],stem_volume_formula_12 [m3],stem_volume_formula_13 [m3],stem_volume_formula_14 [m3],stem_volume_formula_15 [m3],stem_volume_formula_16 [m3],stem_volume_formula_17 [m3],stem_volume_formula_18 [m3],stem_volume_formula_19 [m3],stem_volume_formula_20 [m3],stem_volume_formula_21 [m3],stem_volume_formula_22 [m3],stem_volume_formula_23 [m3],stem_volume_formula_24 [m3],stem_volume_formula_25 [m3],stem_volume_formula_26 [m3],stem_volume_formula_27 [m3],stem_volume_formula_28 [m3],stem_volume_formula_29 [m3],stem_volume_formula_30 [m3],stem_volume_formula_31 [m3],stem_volume_formula_32 [m3],stem_volume_formula_33 [m3],stem_volume_formula_34 [m3],stem_volume_formula_35 [m3],stem_volume_formula_36 [m3],stem_volume_formula_37 [m3],stem_volume_formula_38 [m3],stem_volume_formula_39 [m3],stem_volume_formula_40 [m3],stem_volume_formula_41 [m3],stem_volume_formula_42 [m3],stem_volume_formula_43 [m3],stem_volume_formula_44 [m3],stem_volume_formula_45 [m3],stem_volume_formula_46 [m3],stem_volume_formula_47 [m3],stem_volume_formula_48 [m3],stem_volume_formula_49 [m3],stem_volume_formula_50 [m3],stem_volume_formula_51 [m3],stem_volume_formula_52 [m3],stem_volume_formula_53 [m3],stem_volume_formula_54 [m3],stem_volume_formula_55 [m3],stem_volume_formula_56 [m3],stem_volume_formula_57 [m3],stem_volume_formula_58 [m3],stem_volume_formula_59 [m3],stem_volume_formula_60 [m3],stem_volume_formula_61 [m3],stem_volume_formula_62 [m3],stem_volume_formula_63 [m3],stem_volume_formula_64 [m3],stem_volume_formula_65 [m3],stem_volume_formula_66 [m3],stem_volume_formula_67 [m3],stem_volume_formula_68 [m3],stem_volume_formula_69 [m3],stem_volume_formula_70 [m3],stem_volume_formula_71 [m3],stem_volume_formula_72 [m3],stem_volume_formula_73 [m3],stem_volume_formula_74 [m3],stem_volume_formula_75 [m3],stem_volume_formula_76 [m3],stem_volume_formula_77 [m3],stem_volume_formula_78 [m3],stem_volume_formula_79 [m3],stem_volume_formula_80 [m3],stem_volume_formula_81 [m3],stem_volume_formula_82 [m3],stem_volume_formula_83 [m3],stem_volume_formula_84 [m3],stem_volume_formula_85 [m3],stem_volume_formula_86 [m3],stem_volume_formula_87 [m3],stem_volume_formula_88 [m3],stem_volume_formula_89 [m3],stem_volume_formula_90 [m3],stem_volume_formula_91 [m3],stem_volume_formula_92 [m3],stem_volume_formula_93 [m3],stem_volume_formula_94 [m3],stem_volume_formula_95 [m3],stem_volume_formula_96 [m3],stem_volume_formula_97 [m3],stem_volume_formula_98 [m3],stem_volume_formula_99 [m3],stem_volume_formula_100 [m3],stem_volume_formula_101 [m3],stem_volume_formula_102 [m3],stem_volume_formula_103 [m3],stem_volume_formula_104 [m3],stem_volume_formula_105 [m3],stem_volume_formula_106 [m3],stem_volume_formula_107 [m3],stem_volume_formula_108 [m3],stem_volume_formula_109 [m3],stem_volume_formula_110 [m3],stem_volume_formula_111 [m3],stem_volume_formula_112 [m3],stem_volume_formula_113 [m3],stem_volume_formula_114 [m3],stem_volume_formula_115 [m3],stem_volume_formula_116 [m3],stem_volume_formula_117 [m3],stem_volume_formula_118 [m3],stem_volume_formula_119 [m3],stem_volume_formula_120 [m3],stem_volume_formula_121 [m3],stem_volume_formula_122 [m3],stem_volume_formula_123 [m3],stem_volume_formula_124 [m3],stem_volume_formula_125 [m3],stem_volume_formula_126 [m3],stem_volume_formula_127 [m3],stem_volume_formula_128 [m3],stem_volume_formula_129 [m3],stem_volume_formula_130 [m3],stem_volume_formula_131 [m3],stem_volume_formula_132 [m3],stem_volume_formula_133 [m3],stem_volume_formula_134 [m3],stem_volume_formula_135 [m3],stem_volume_formula_136 [m3],stem_volume_formula_137 [m3],stem_volume_formula_138 [m3],stem_volume_formula_139 [m3],stem_volume_formula_140 [m3],stem_volume_formula_141 [m3],stem_volume_formula_142 [m3],stem_volume_formula_143 [m3],stem_volume_formula_144 [m3],stem_volume_formula_145 [m3],stem_volume_formula_146 [m3],stem_volume_formula_147 [m3],stem_volume_formula_148 [m3],stem_volume_formula_149 [m3],stem_volume_formula_150 [m3],stem_volume_formula_151 [m3],stem_volume_formula_152 [m3],stem_volume_formula_153 [m3],stem_volume_formula_154 [m3],stem_volume_formula_155 [m3],stem_volume_formula_156 [m3],stem_volume_formula_157 [m3],stem_volume_formula_158 [m3],stem_volume_formula_159 [m3],stem_volume_formula_160 [m3],stem_volume_formula_161 [m3],stem_volume_formula_162 [m3],stem_volume_formula_163 [m3],stem_volume_formula_164 [m3],stem_volume_formula_165 [m3],stem_volume_formula_166 [m3],stem_volume_formula_167 [m3],stem_volume_formula_168 [m3],stem_volume_formula_169 [m3],stem_volume_formula_170 [m3],stem_volume_formula_171 [m3],stem_volume_formula_172 [m3],stem_volume_formula_173 [m3],stem_volume_formula_174 [m3],stem_volume_formula_175 [m3],stem_volume_formula_176 [m3],stem_volume_formula_177 [m3],stem_volume_formula_178 [m3],stem_volume_formula_179 [m3],stem_volume_formula_180 [m3],stem_volume_formula_181 [m3],stem_volume_formula_182 [m3],stem_volume_formula_183 [m3],stem_volume_formula_184 [m3],stem_volume_formula_185 [m3],stem_volume_formula_186 [m3],stem_volume_formula_187 [m3],stem_volume_formula_188 [m3],stem_volume_formula_189 [m3],stem_volume_formula_190 [m3],stem_volume_formula_191 [m3],stem_volume_formula_192 [m3],stem_volume_formula_193 [m3],stem_volume_formula_194 [m3],stem_volume_formula_195 [m3],stem_volume_formula_196 [m3],stem_volume_formula_197 [m3],stem_volume_formula_198 [m3],stem_volume_formula_199 [m3],stem_volume_formula_200 [m3],stem_volume_formula_201 [m3],stem_volume_formula_202 [m3],stem_volume_formula_203 [m3],stem_volume_formula_204 [m3],stem_volume_formula_205 [m3],stem_volume_formula_206 [m3],stem_volume_formula_207 [m3],stem_volume_formula_208 [m3],stem_volume_formula_209 [m3],stem_volume_formula_210 [m3],stem_volume_formula_211 [m3],stem_volume_formula_212 [m3],stem_volume_formula_213 [m3],stem_volume_formula_214 [m3],stem_volume_formula_215 [m3],stem_volume_formula_216 [m3],stem_volume_formula_217 [m3],stem_volume_formula_218 [m3],stem_volume_formula_219 [m3],stem_volume_formula_220 [m3],stem_volume_formula_221 [m3],stem_volume_formula_222 [m3],stem_volume_formula_223 [m3],stem_volume_formula_224 [m3],stem_volume_formula_225 [m3],stem_volume_formula_226 [m3],stem_volume_formula_227 [m3],stem_volume_formula_228 [m3],stem_volume_formula_229 [m3],stem_volume_formula_230 [m3]
38,Sessile oak,272,189.0,0.52249312,Quercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6936125628486067,0.5414791096639999,0.3659786212156935,0.5094139446350453,0.25918023703310455,0.29265139630036,0.6501446727754836,0.5334570389311345,0.4943598169791999,0.5001680271908833,0.5295679054375029,0.7767855296157886,0.5492164715168,0.4721099672440618,0.41503669379838154,0.0027294585159078548,0.0005975080394076039,0.0005013093485630642,,,,,,,,,,,,,
39,Sessile oak,166,221.0,0.21519108,Quercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4185908572937321,0.23649761876400005,0.16768020532053363,0.24408799086394925,0.11861527523935189,0.11331633662798406,0.2965312681654021,0.22689917636328766,0.21818686473040005,0.23480613874043946,0.23435127676439305,0.2553033389368166,0.21856515513360006,0.18804746263650005,0.1672014419136128,0.0018193056460387345,0.00025011991923776456,0.00020314403714540705,,,,,,,,,,,,,
40,Northern red oak,219,199.0,0.36490697,Quercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541169984226719,0.3699707507209999,0.25647760594004937,0.36181708378931765,0.1783399458415065,0.18557390819165415,0.4482287256915916,0.36122361678371,0.34349373659159993,0.352990967213279,0.3629105168792195,0.4639368993104726,0.36658387031439993,0.31217744368799966,0.27580887101604185,0.002262418123720405,0.0004017318930908728,0.0003339681137622133,,,,,,,,,,,,,
41,Northern red oak,294,180.0,0.5639165,Quercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7244553155229113,0.60235500872,0.4063343645669148,0.5568477279511929,0.28443371050560057,0.3270554437287956,0.7214732425236526,0.5978082162658612,0.5438130478495999,0.5503523017470501,0.5920035119587687,0.9119704226921115,0.6156303645344,0.5383895137091694,0.4724583696843353,0.002870194127122359,0.0006729234165156204,0.0005661198225508813,,,,,,,,,,,,,
42,Common ash,467,376.0,3.1765842,Fraxinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3401406920200007,3.0334757197621576,2.5609278213041096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Common ash,714,366.0,6.653307,Fraxinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.721450414080002,8.088285265516053,5.8821389858617374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Hornbeam,306,213.0,0.71306151,Carpinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Hornbeam,255,182.0,0.41246033,Carpinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Sycamore maple,1,,0.0,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Sycamore maple,1,,0.0,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Norway maple,1,,0.0,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Norway maple,25,,0.0,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Field maple,74,105.0,0.0084536104,Acer,,,,,,,,,0.019274330872,0.023407775078543445,0.027499392452459224,0.010872891280675713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Field maple,1,,0.0,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Linden tree,575,341.0,4.4374833,Tilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06717251568757743,,,,,
53,Linden tree,104,99.0,0.034151409,Tilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003465844112757985,,,,,
54,Black locust,846,322.0,11.924439,Acacia,,,,,,,,7.5193524698091725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Black locust,1064,296.0,14.938807,Acacia,,,,,,,,10.552950043924309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"Elm, native species",1,,0.0,Ulmus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"Elm, native species",1,,0.0,Ulmus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Chestnut,896,358.0,8.8652124,Castanea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Chestnut,129,85.0,0.055129774,Castanea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Misc. deciduous trees with long life expectancy,1,,0.0,Quercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Misc. deciduous trees with long life expectancy,73,31.0,0.0089369575,Quercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066731482962874384,0.007574024160999999,0.008459129760148839,0.011346582168800813,0.005075842016518918,0.002224715668644991,0.01128472404337717,0.008092968369973084,0.0010865382167999996,0.007673266918124364,0.0364733020890892,0.011271354989096413,0.007448467057199999,0.011605442231673218,0.01051561472773427,0.0002644219447412153,1.0194659686287192e-05,-2.1998017734703274e-06,,,,,,,,,,,,,
62,Service tree,114,108.0,0.056621149,Sorbus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04967870464,,,,,,,,
63,Service tree,1,,0.0,Sorbus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Common whitebeam,295,226.0,0.69954967,Sorbus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4415464564,,,,,,,,
65,Common whitebeam,296,212.0,0.66214728,Sorbus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43191455656,,,,,,,,
66,Silver birch,278,299.0,0.83068061,Betula,,,,,,,,,,,,,,,,,,,,,,,,0.4546025694846617,0.7559877811208001,0.5916412021339141,0.006369522636423728,0.838262810727039,0.839966373331866,0.85986445218,0.8770427102399999,0.8262801734444057,0.7965969439399998,0.04356386740010346,0.7084879374486168,0.7978886869728773,0.6925133584349722,0.8483210072759999,0.6558717417737995,,,,,,,,,,,,,,,0.8525647558049599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Silver birch,217,180.0,0.31626499,Betula,,,,,,,,,,,,,,,,,,,,,,,,0.2486660741608224,0.3010543478342,0.31452422666804136,0.005779356685977417,0.300243597048625,0.30060149331899955,0.32540944949999995,0.30509383905000004,0.27826777616694054,0.2802280086,0.017232083320582736,0.23151505140407133,0.2891619926113365,0.24915216731626902,0.29207269521999996,0.26775805516743734,,,,,,,,,,,,,,,0.3222892419867399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,142,149.0,0.095518582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,103,107.0,0.033161331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Black alder,95,139.0,0.030809805,Alnus,,,,,,,,,,,,,0.055859747462179817,0.05423787320194344,0.055195110175,0.11419751732,0.0497967870225,0.050058588292535074,0.05005615559499999,0.04673154465,0.049676413552231825,0.043284971673545905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Black alder,305,234.0,0.77949691,Alnus,,,,,,,,,,,,,0.8769550010473687,0.7513576765102062,0.76741285905,1.42349050793,0.8314153667099998,0.7853112129573501,0.8022442035199999,0.6729656903999999,0.7990957412634423,0.7148137336398149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Grey alder,25,,0.0,Alnus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Grey alder,1,,0.0,Alnus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
